TransactionID,CustomerID,Amount,Date
605,56a2473cd658df0e0012c559,2885,7/1/2016
754,56a2473cd658df0e0012c559,3989,8/1/2016
89,56a33733345a920e00855434,119,2/1/2016
157,56a33733345a920e00855434,125,3/1/2016
247,56a33733345a920e00855434,230,4/1/2016
355,56a33733345a920e00855434,186,5/1/2016
473,56a33733345a920e00855434,251,6/1/2016
609,56a33733345a920e00855434,124,7/1/2016
110,56a4d7e659465a0e00c341ef,15,2/1/2016
174,56a4d7e659465a0e00c341ef,16,3/1/2016
486,56a4d7e659465a0e00c341ef,274,6/1/2016
622,56a4d7e659465a0e00c341ef,490,7/1/2016
95,56a5a28df1ed010e009f6812,74,2/1/2016
161,56a5a28df1ed010e009f6812,77,3/1/2016
251,56a5a28df1ed010e009f6812,77,4/1/2016
359,56a5a28df1ed010e009f6812,31,5/1/2016
477,56a5a28df1ed010e009f6812,66,6/1/2016
613,56a5a28df1ed010e009f6812,50,7/1/2016
761,56a5a28df1ed010e009f6812,37,8/1/2016
192,56a5a909d227220e00f148e4,110,3/1/2016
277,56a5a909d227220e00f148e4,100,4/1/2016
381,56a5a909d227220e00f148e4,282,5/1/2016
499,56a5a909d227220e00f148e4,161,6/1/2016
634,56a5a909d227220e00f148e4,54,7/1/2016
780,56a5a909d227220e00f148e4,70,8/1/2016
93,56a65412f1ed010e009f7dbb,86,2/1/2016
194,56a69b47fa35d70e00539ad6,80,3/1/2016
730,56a72db1fa35d70e0053a9ba,15,7/1/2016
865,56a72db1fa35d70e0053a9ba,784,8/1/2016
85,56a736e13a078d0e0086ec1c,552,2/1/2016
154,56a736e13a078d0e0086ec1c,2841,3/1/2016
244,56a736e13a078d0e0086ec1c,6133,4/1/2016
352,56a736e13a078d0e0086ec1c,2746,5/1/2016
470,56a736e13a078d0e0086ec1c,4829,6/1/2016
606,56a736e13a078d0e0086ec1c,6736,7/1/2016
755,56a736e13a078d0e0086ec1c,4774,8/1/2016
118,56aab7a828d3ca0e0087dd8f,6,2/1/2016
179,56aab7a828d3ca0e0087dd8f,58,3/1/2016
267,56aab7a828d3ca0e0087dd8f,54,4/1/2016
372,56aab7a828d3ca0e0087dd8f,41,5/1/2016
491,56aab7a828d3ca0e0087dd8f,171,6/1/2016
195,56af82bfe8c7bf0e0008b9bb,77,3/1/2016
279,56af82bfe8c7bf0e0008b9bb,16,4/1/2016
383,56af82bfe8c7bf0e0008b9bb,17,5/1/2016
501,56af82bfe8c7bf0e0008b9bb,76,6/1/2016
635,56af82bfe8c7bf0e0008b9bb,21,7/1/2016
781,56af82bfe8c7bf0e0008b9bb,21,8/1/2016
90,56b0ef853ec6470e0020dd54,110,2/1/2016
158,56b0ef853ec6470e0020dd54,266,3/1/2016
248,56b0ef853ec6470e0020dd54,330,4/1/2016
356,56b0ef853ec6470e0020dd54,489,5/1/2016
474,56b0ef853ec6470e0020dd54,468,6/1/2016
610,56b0ef853ec6470e0020dd54,814,7/1/2016
758,56b0ef853ec6470e0020dd54,1023,8/1/2016
897,56b2851fd637b40e008e5fe9,5,8/1/2016
112,56b520de6b7ef80e002981d0,15,2/1/2016
106,56b52b136b7ef80e0029829c,20,2/1/2016
171,56b52b136b7ef80e0029829c,36,3/1/2016
261,56b52b136b7ef80e0029829c,15,4/1/2016
621,56b52b136b7ef80e0029829c,32,7/1/2016
96,56b8e7a08fb10a0e006665f8,73,2/1/2016
190,56ba0d433ab3d40e006fd521,123,3/1/2016
275,56ba0d433ab3d40e006fd521,81,4/1/2016
380,56ba0d433ab3d40e006fd521,196,5/1/2016
498,56ba0d433ab3d40e006fd521,269,6/1/2016
633,56ba0d433ab3d40e006fd521,385,7/1/2016
779,56ba0d433ab3d40e006fd521,589,8/1/2016
417,56bb099b9af5af0e00e5f138,759,5/1/2016
101,56bc7646bd396e0e00b8a831,28,2/1/2016
166,56bc7646bd396e0e00b8a831,352,3/1/2016
256,56bc7646bd396e0e00b8a831,316,4/1/2016
363,56bc7646bd396e0e00b8a831,249,5/1/2016
481,56bc7646bd396e0e00b8a831,215,6/1/2016
616,56bc7646bd396e0e00b8a831,304,7/1/2016
764,56bc7646bd396e0e00b8a831,97,8/1/2016
115,56bdc1232b58220e006cdf61,12,2/1/2016
177,56bdc1232b58220e006cdf61,44,3/1/2016
265,56bdc1232b58220e006cdf61,58,4/1/2016
489,56bdc1232b58220e006cdf61,188,6/1/2016
625,56bdc1232b58220e006cdf61,91,7/1/2016
772,56bdc1232b58220e006cdf61,97,8/1/2016
94,56c21cbc2305ce0e00aaff83,74,2/1/2016
160,56c21cbc2305ce0e00aaff83,1148,3/1/2016
250,56c21cbc2305ce0e00aaff83,1119,4/1/2016
358,56c21cbc2305ce0e00aaff83,1174,5/1/2016
476,56c21cbc2305ce0e00aaff83,3037,6/1/2016
612,56c21cbc2305ce0e00aaff83,1934,7/1/2016
760,56c21cbc2305ce0e00aaff83,2006,8/1/2016
430,56c3577dae72850e0051464d,99,5/1/2016
539,56c3577dae72850e0051464d,231,6/1/2016
670,56c3577dae72850e0051464d,302,7/1/2016
114,56c5bb4a16f62e0e003ddfb5,12,2/1/2016
176,56c5bb4a16f62e0e003ddfb5,72,3/1/2016
264,56c5bb4a16f62e0e003ddfb5,113,4/1/2016
370,56c5bb4a16f62e0e003ddfb5,72,5/1/2016
488,56c5bb4a16f62e0e003ddfb5,61,6/1/2016
624,56c5bb4a16f62e0e003ddfb5,121,7/1/2016
771,56c5bb4a16f62e0e003ddfb5,52,8/1/2016
206,56c9e02317e4b30e007a1eef,17,3/1/2016
99,56cb4a0c2060c30e00ade287,38,2/1/2016
164,56cb4a0c2060c30e00ade287,179,3/1/2016
254,56cb4a0c2060c30e00ade287,226,4/1/2016
361,56cb4a0c2060c30e00ade287,242,5/1/2016
479,56cb4a0c2060c30e00ade287,316,6/1/2016
614,56cb4a0c2060c30e00ade287,345,7/1/2016
762,56cb4a0c2060c30e00ade287,303,8/1/2016
117,56cb51882060c30e00ade3fc,7,2/1/2016
178,56cb51882060c30e00ade3fc,105,3/1/2016
266,56cb51882060c30e00ade3fc,125,4/1/2016
371,56cb51882060c30e00ade3fc,151,5/1/2016
490,56cb51882060c30e00ade3fc,194,6/1/2016
626,56cb51882060c30e00ade3fc,445,7/1/2016
182,56ccf1afbc9e850e008f07df,1057,3/1/2016
188,56cf355bc3badd0e00cfb070,168,3/1/2016
274,56cf355bc3badd0e00cfb070,78,4/1/2016
379,56cf355bc3badd0e00cfb070,81,5/1/2016
210,56d2aca35fa9190e00c587cc,3,3/1/2016
293,56d2aca35fa9190e00c587cc,3,4/1/2016
189,56d62fa174db630e00b67dc5,145,3/1/2016
310,56d6dfb326b9c90e00d0c916,38,4/1/2016
407,56d6dfb326b9c90e00d0c916,134,5/1/2016
521,56d6dfb326b9c90e00d0c916,27,6/1/2016
197,56d7070575ad910e004e8fcb,60,3/1/2016
281,56d7070575ad910e004e8fcb,114,4/1/2016
385,56d7070575ad910e004e8fcb,83,5/1/2016
503,56d7070575ad910e004e8fcb,109,6/1/2016
637,56d7070575ad910e004e8fcb,138,7/1/2016
783,56d7070575ad910e004e8fcb,83,8/1/2016
203,56d73806c5bf970e008466e6,24,3/1/2016
287,56d73806c5bf970e008466e6,81,4/1/2016
193,56d78b1a6571350e00cc295c,82,3/1/2016
278,56d78b1a6571350e00cc295c,296,4/1/2016
382,56d78b1a6571350e00cc295c,186,5/1/2016
500,56d78b1a6571350e00cc295c,118,6/1/2016
185,56d9f4002788bc0e002bb6cc,301,3/1/2016
272,56d9f4002788bc0e002bb6cc,817,4/1/2016
377,56d9f4002788bc0e002bb6cc,1135,5/1/2016
496,56d9f4002788bc0e002bb6cc,1018,6/1/2016
631,56d9f4002788bc0e002bb6cc,900,7/1/2016
777,56d9f4002788bc0e002bb6cc,599,8/1/2016
208,56dc43ace44ffe0e00845e1d,12,3/1/2016
291,56dc43ace44ffe0e00845e1d,35,4/1/2016
393,56dc43ace44ffe0e00845e1d,37,5/1/2016
508,56dc43ace44ffe0e00845e1d,35,6/1/2016
642,56dc43ace44ffe0e00845e1d,45,7/1/2016
788,56dc43ace44ffe0e00845e1d,74,8/1/2016
183,56dee91cb2a0920e00f2f5b6,720,3/1/2016
270,56dee91cb2a0920e00f2f5b6,1129,4/1/2016
375,56dee91cb2a0920e00f2f5b6,1023,5/1/2016
494,56dee91cb2a0920e00f2f5b6,1637,6/1/2016
629,56dee91cb2a0920e00f2f5b6,1654,7/1/2016
775,56dee91cb2a0920e00f2f5b6,1234,8/1/2016
422,56e0490205c9ac0e00689712,286,5/1/2016
532,56e0490205c9ac0e00689712,547,6/1/2016
665,56e0490205c9ac0e00689712,626,7/1/2016
810,56e0490205c9ac0e00689712,516,8/1/2016
191,56e45e551a08920e00c7712f,120,3/1/2016
276,56e45e551a08920e00c7712f,1304,4/1/2016
187,56e6cb5f768d440e0021aded,198,3/1/2016
273,56e6cb5f768d440e0021aded,371,4/1/2016
378,56e6cb5f768d440e0021aded,394,5/1/2016
497,56e6cb5f768d440e0021aded,583,6/1/2016
632,56e6cb5f768d440e0021aded,596,7/1/2016
778,56e6cb5f768d440e0021aded,1510,8/1/2016
297,56e731083b13790e00468a74,342,4/1/2016
396,56e731083b13790e00468a74,330,5/1/2016
511,56e731083b13790e00468a74,973,6/1/2016
645,56e731083b13790e00468a74,354,7/1/2016
790,56e731083b13790e00468a74,203,8/1/2016
309,56e74a493b13790e00468e48,40,4/1/2016
406,56e74a493b13790e00468e48,92,5/1/2016
520,56e74a493b13790e00468e48,42,6/1/2016
654,56e74a493b13790e00468e48,60,7/1/2016
800,56e74a493b13790e00468e48,103,8/1/2016
184,56e7d7363b352c0e00b7cf24,585,3/1/2016
271,56e7d7363b352c0e00b7cf24,851,4/1/2016
376,56e7d7363b352c0e00b7cf24,704,5/1/2016
495,56e7d7363b352c0e00b7cf24,652,6/1/2016
630,56e7d7363b352c0e00b7cf24,1015,7/1/2016
776,56e7d7363b352c0e00b7cf24,624,8/1/2016
200,56e8182b4bc27d0e009a8946,43,3/1/2016
284,56e8182b4bc27d0e009a8946,152,4/1/2016
388,56e8182b4bc27d0e009a8946,186,5/1/2016
505,56e8182b4bc27d0e009a8946,157,6/1/2016
639,56e8182b4bc27d0e009a8946,347,7/1/2016
785,56e8182b4bc27d0e009a8946,128,8/1/2016
201,56e883b81c2f910e000e0a80,28,3/1/2016
285,56e883b81c2f910e000e0a80,100,4/1/2016
389,56e883b81c2f910e000e0a80,85,5/1/2016
506,56e883b81c2f910e000e0a80,100,6/1/2016
640,56e883b81c2f910e000e0a80,100,7/1/2016
786,56e883b81c2f910e000e0a80,90,8/1/2016
305,56e9e1f0ad59730e006eb9f5,85,4/1/2016
402,56e9e1f0ad59730e006eb9f5,121,5/1/2016
517,56e9e1f0ad59730e006eb9f5,116,6/1/2016
650,56e9e1f0ad59730e006eb9f5,72,7/1/2016
796,56e9e1f0ad59730e006eb9f5,145,8/1/2016
211,56eaccb47f6cf30e004dad40,3,3/1/2016
443,56ef7ad6cfb2930e006d9526,13,5/1/2016
819,56ef7ad6cfb2930e006d9526,16,8/1/2016
209,56f0c055caa4950e003464bb,9,3/1/2016
292,56f0c055caa4950e003464bb,55,4/1/2016
434,56f6f2b812ddd60e00cc7f50,56,5/1/2016
541,56f6f2b812ddd60e00cc7f50,75,6/1/2016
672,56f6f2b812ddd60e00cc7f50,75,7/1/2016
816,56f6f2b812ddd60e00cc7f50,100,8/1/2016
314,56f8b35dc4a23f0e002e2f80,14,4/1/2016
411,56f8b35dc4a23f0e002e2f80,33,5/1/2016
524,56f8b35dc4a23f0e002e2f80,36,6/1/2016
657,56f8b35dc4a23f0e002e2f80,50,7/1/2016
802,56f8b35dc4a23f0e002e2f80,39,8/1/2016
301,56fa99ac2295b10e00e0ec80,170,4/1/2016
399,56fa99ac2295b10e00e0ec80,90,5/1/2016
514,56fa99ac2295b10e00e0ec80,155,6/1/2016
648,56fa99ac2295b10e00e0ec80,174,7/1/2016
793,56fa99ac2295b10e00e0ec80,146,8/1/2016
307,56fbd7facf0beb0e002abfb4,47,4/1/2016
404,56fbd7facf0beb0e002abfb4,10,5/1/2016
652,56fbd7facf0beb0e002abfb4,7,7/1/2016
798,56fbd7facf0beb0e002abfb4,3,8/1/2016
312,56fc03d7fbba230e0030ade0,21,4/1/2016
409,56fc03d7fbba230e0030ade0,336,5/1/2016
311,57012e391707300e0036ce89,34,4/1/2016
408,57012e391707300e0036ce89,233,5/1/2016
522,57012e391707300e0036ce89,143,6/1/2016
655,57012e391707300e0036ce89,124,7/1/2016
306,5701c23a6aafcd0e00b53798,63,4/1/2016
403,5701c23a6aafcd0e00b53798,326,5/1/2016
518,5701c23a6aafcd0e00b53798,349,6/1/2016
651,5701c23a6aafcd0e00b53798,292,7/1/2016
797,5701c23a6aafcd0e00b53798,419,8/1/2016
319,5702ea1dbef9fd0e00579f69,5,4/1/2016
416,5702ea1dbef9fd0e00579f69,45,5/1/2016
529,5702ea1dbef9fd0e00579f69,44,6/1/2016
662,5702ea1dbef9fd0e00579f69,33,7/1/2016
807,5702ea1dbef9fd0e00579f69,41,8/1/2016
425,570328fbb426d80e008a86a4,210,5/1/2016
535,570328fbb426d80e008a86a4,631,6/1/2016
887,570588b5264ad10e000ac63a,45,8/1/2016
303,5706d94a0b13e40e00b69e89,111,4/1/2016
300,570cf1ca41b9cd0e0087f124,210,4/1/2016
398,570cf1ca41b9cd0e0087f124,413,5/1/2016
513,570cf1ca41b9cd0e0087f124,140,6/1/2016
647,570cf1ca41b9cd0e0087f124,173,7/1/2016
792,570cf1ca41b9cd0e0087f124,276,8/1/2016
432,570ea3f1fc83700e0038df43,62,5/1/2016
423,570f3f62fc83700e0038f45b,233,5/1/2016
533,570f3f62fc83700e0038f45b,359,6/1/2016
316,570f72c6bf2a540e00c54b14,12,4/1/2016
413,570f72c6bf2a540e00c54b14,282,5/1/2016
526,570f72c6bf2a540e00c54b14,356,6/1/2016
659,570f72c6bf2a540e00c54b14,1589,7/1/2016
804,570f72c6bf2a540e00c54b14,2333,8/1/2016
320,57145d6144f8ba0e00d096c9,4,4/1/2016
302,5714e99c44f8ba0e00d0aa09,118,4/1/2016
400,5714e99c44f8ba0e00d0aa09,435,5/1/2016
515,5714e99c44f8ba0e00d0aa09,2327,6/1/2016
794,5714e99c44f8ba0e00d0aa09,21,8/1/2016
315,571908781974390e0030e308,13,4/1/2016
412,571908781974390e0030e308,163,5/1/2016
525,571908781974390e0030e308,165,6/1/2016
658,571908781974390e0030e308,176,7/1/2016
803,571908781974390e0030e308,429,8/1/2016
313,5719090a1974390e0030e322,21,4/1/2016
410,5719090a1974390e0030e322,83,5/1/2016
523,5719090a1974390e0030e322,138,6/1/2016
656,5719090a1974390e0030e322,129,7/1/2016
801,5719090a1974390e0030e322,223,8/1/2016
431,571b8d727ed9f60e00ec3f25,66,5/1/2016
318,571c04db9c07400e00481d24,10,4/1/2016
415,571c04db9c07400e00481d24,8,5/1/2016
528,571c04db9c07400e00481d24,85,6/1/2016
661,571c04db9c07400e00481d24,231,7/1/2016
806,571c04db9c07400e00481d24,10,8/1/2016
429,571f3dff3cae7c0e00a0327d,102,5/1/2016
538,571f3dff3cae7c0e00a0327d,557,6/1/2016
669,571f3dff3cae7c0e00a0327d,1193,7/1/2016
814,571f3dff3cae7c0e00a0327d,1792,8/1/2016
428,5721033a48517f0e00d40ef5,106,5/1/2016
537,5721033a48517f0e00d40ef5,135,6/1/2016
668,5721033a48517f0e00d40ef5,311,7/1/2016
813,5721033a48517f0e00d40ef5,262,8/1/2016
438,57210c03ae8da60e0055bc1e,32,5/1/2016
544,57210c03ae8da60e0055bc1e,156,6/1/2016
426,57217283ae8da60e0055d784,195,5/1/2016
536,57217283ae8da60e0055d784,679,6/1/2016
667,57217283ae8da60e0055d784,479,7/1/2016
812,57217283ae8da60e0055d784,458,8/1/2016
565,5721a66cae8da60e0055e014,52,6/1/2016
690,5721a66cae8da60e0055e014,148,7/1/2016
832,5721a66cae8da60e0055e014,101,8/1/2016
419,5721b15248517f0e00d436b2,511,5/1/2016
872,57265fc65c241f0e00d84378,656,8/1/2016
439,5727330e2d11620e00fce27d,29,5/1/2016
545,5727330e2d11620e00fce27d,1044,6/1/2016
675,5727330e2d11620e00fce27d,2032,7/1/2016
818,5727330e2d11620e00fce27d,3520,8/1/2016
427,572e3a31c5dde80e00af3500,150,5/1/2016
552,5730814d7286610e0098fa2e,194,6/1/2016
681,5730814d7286610e0098fa2e,186,7/1/2016
824,5730814d7286610e0098fa2e,1942,8/1/2016
719,57321c96254c830e005becb8,43,7/1/2016
856,57321c96254c830e005becb8,55,8/1/2016
440,573371a89193370e001fb2bb,26,5/1/2016
421,57362e84fcef3b0e0055a91e,330,5/1/2016
433,5737b6c027ddee0e002bd80f,56,5/1/2016
540,5737b6c027ddee0e002bd80f,138,6/1/2016
671,5737b6c027ddee0e002bd80f,151,7/1/2016
815,5737b6c027ddee0e002bd80f,130,8/1/2016
886,5737d2e627ddee0e002bd9f5,49,8/1/2016
558,5739491c8f8af80e00c1a611,120,6/1/2016
553,573b2acd515d5a0e0076def3,181,6/1/2016
682,573b2acd515d5a0e0076def3,515,7/1/2016
825,573b2acd515d5a0e0076def3,651,8/1/2016
577,573c82fbf48a2b0e008353ff,6,6/1/2016
701,573c82fbf48a2b0e008353ff,9,7/1/2016
424,573c8d35f48a2b0e00835503,210,5/1/2016
534,573c8d35f48a2b0e00835503,1503,6/1/2016
666,573c8d35f48a2b0e00835503,1012,7/1/2016
811,573c8d35f48a2b0e00835503,989,8/1/2016
576,57423c4c57d57c0e00f9b8f0,7,6/1/2016
700,57423c4c57d57c0e00f9b8f0,28,7/1/2016
840,57423c4c57d57c0e00f9b8f0,10,8/1/2016
569,5742746401cb9a0e0046d725,39,6/1/2016
693,5742746401cb9a0e0046d725,38,7/1/2016
834,5742746401cb9a0e0046d725,92,8/1/2016
547,57431bbe16aea80e0015e4fd,694,6/1/2016
677,57431bbe16aea80e0015e4fd,854,7/1/2016
820,57431bbe16aea80e0015e4fd,834,8/1/2016
550,574491c1407c6d0e002b4978,225,6/1/2016
679,574491c1407c6d0e002b4978,316,7/1/2016
822,574491c1407c6d0e002b4978,621,8/1/2016
564,5747420a6788800e00ae5c2a,72,6/1/2016
689,5747420a6788800e00ae5c2a,109,7/1/2016
831,5747420a6788800e00ae5c2a,25,8/1/2016
560,574906fd426f3d0e00efe394,95,6/1/2016
686,574906fd426f3d0e00efe394,471,7/1/2016
548,574908a826a63a0e0099b0f3,654,6/1/2016
678,574908a826a63a0e0099b0f3,807,7/1/2016
821,574908a826a63a0e0099b0f3,1043,8/1/2016
549,5749e24f61b5930e0019cb56,574,6/1/2016
559,574cde48267d3c0e005ea658,119,6/1/2016
685,574cde48267d3c0e005ea658,871,7/1/2016
828,574cde48267d3c0e005ea658,1303,8/1/2016
561,574e167952e2000e003aae2a,86,6/1/2016
687,574e167952e2000e003aae2a,294,7/1/2016
829,574e167952e2000e003aae2a,229,8/1/2016
571,574fe67e8181a40e003a222a,27,6/1/2016
695,574fe67e8181a40e003a222a,51,7/1/2016
836,574fe67e8181a40e003a222a,15,8/1/2016
563,57506c9b3677890e009f693f,84,6/1/2016
688,57506c9b3677890e009f693f,233,7/1/2016
830,57506c9b3677890e009f693f,436,8/1/2016
555,5751011fdb16850e004adae2,151,6/1/2016
683,5751011fdb16850e004adae2,295,7/1/2016
826,5751011fdb16850e004adae2,308,8/1/2016
893,5751a2985627010e0061853f,13,8/1/2016
556,575386690115560e00ea53de,131,6/1/2016
568,5753fbf68830390e00b6a624,42,6/1/2016
714,575441ab0dfbe90e003aa474,77,7/1/2016
712,575461370dfbe90e003aa6a2,139,7/1/2016
850,575461370dfbe90e003aa6a2,179,8/1/2016
566,575527c36c10460e00b569c2,47,6/1/2016
691,575527c36c10460e00b569c2,7,7/1/2016
573,5759b09f96def90e0018ac74,24,6/1/2016
697,5759b09f96def90e0018ac74,104,7/1/2016
838,5759b09f96def90e0018ac74,74,8/1/2016
554,575ab3cef2d3b60e0044da7f,160,6/1/2016
720,575af3b0f2d3b60e0044e8cf,39,7/1/2016
857,575af3b0f2d3b60e0044e8cf,63,8/1/2016
575,575d8823f72ef80e003cc29e,13,6/1/2016
699,575d8823f72ef80e003cc29e,75,7/1/2016
839,575d8823f72ef80e003cc29e,104,8/1/2016
551,575eee247120950e0018665d,223,6/1/2016
680,575eee247120950e0018665d,535,7/1/2016
823,575eee247120950e0018665d,474,8/1/2016
574,575f370b986aa60e00c311c0,13,6/1/2016
698,575f370b986aa60e00c311c0,88,7/1/2016
718,57607b92e364c30e007d790b,51,7/1/2016
855,57607b92e364c30e007d790b,107,8/1/2016
570,576136860b290e0e006ecfc4,33,6/1/2016
694,576136860b290e0e006ecfc4,194,7/1/2016
835,576136860b290e0e006ecfc4,436,8/1/2016
567,57630acbf116cc0e00b69dce,46,6/1/2016
692,57630acbf116cc0e00b69dce,463,7/1/2016
833,57630acbf116cc0e00b69dce,1188,8/1/2016
716,576ae60b6f3d340e0032d8b1,68,7/1/2016
853,576ae60b6f3d340e0032d8b1,114,8/1/2016
727,576b74506f3d340e0032e2f5,26,7/1/2016
717,576ebc87618bfa0e00ab4e13,52,7/1/2016
854,576ebc87618bfa0e00ab4e13,42,8/1/2016
710,577000c9aa1de60e00ff3d84,150,7/1/2016
848,577000c9aa1de60e00ff3d84,172,8/1/2016
723,577012d38a731a0e00e83b47,36,7/1/2016
704,5770ee1daa1de60e00ff5670,648,7/1/2016
842,5770ee1daa1de60e00ff5670,461,8/1/2016
702,57731ae66d4c190e00c78793,2000,7/1/2016
841,57731ae66d4c190e00c78793,1466,8/1/2016
709,5773e05660c0230e00e03bde,159,7/1/2016
847,5773e05660c0230e00e03bde,485,8/1/2016
711,5773f8c70180ec0e00a0c4d3,139,7/1/2016
849,5773f8c70180ec0e00a0c4d3,186,8/1/2016
706,57750f9d8af7f60e00b577f3,294,7/1/2016
844,57750f9d8af7f60e00b577f3,759,8/1/2016
882,577d4cc470142b0e00159aff,125,8/1/2016
715,577e374488a3820e00d775ec,71,7/1/2016
852,577e374488a3820e00d775ec,184,8/1/2016
721,57810ee6179f670e0019364b,39,7/1/2016
858,57810ee6179f670e0019364b,7,8/1/2016
870,57839656e8850b0e00745677,1157,8/1/2016
722,57876e0eb31bc50e0015efb9,36,7/1/2016
859,57876e0eb31bc50e0015efb9,556,8/1/2016
726,5787be62bdd1620e00aa87b4,28,7/1/2016
862,5787be62bdd1620e00aa87b4,309,8/1/2016
713,5787df430e41ab0e0090b886,88,7/1/2016
851,5787df430e41ab0e0090b886,427,8/1/2016
869,5788f07a0e41ab0e0090fb96,1332,8/1/2016
895,57894297d98b3a0e00670f16,12,8/1/2016
729,578962a8d98b3a0e006714f0,21,7/1/2016
864,578962a8d98b3a0e006714f0,77,8/1/2016
703,578ae8766ebf310e00b34a53,1500,7/1/2016
728,578aed9a3e897e0e00fbafe1,21,7/1/2016
863,578aed9a3e897e0e00fbafe1,91,8/1/2016
874,578b91907e5f980e007fedca,478,8/1/2016
892,578c67c80f72a70e00637725,19,8/1/2016
881,578cd172603d680e00b1a9ff,159,8/1/2016
885,578ea6dd7b00c30e00dc5240,59,8/1/2016
708,578fc58d5a14cd0e00c3e840,190,7/1/2016
846,578fc58d5a14cd0e00c3e840,410,8/1/2016
873,578fe0e25a14cd0e00c3ef8d,573,8/1/2016
876,57900d7e2162da0e00e84209,254,8/1/2016
731,5790a0aa43b89d0e0056c68c,8,7/1/2016
866,5790a0aa43b89d0e0056c68c,44,8/1/2016
878,57917d7b732d7c0e00ee78b1,196,8/1/2016
871,579246af86376b0e001cd352,950,8/1/2016
868,5792707350db960e00dc1b4e,1434,8/1/2016
880,579391bf50db960e00dc3c13,167,8/1/2016
879,5797a6b0fbeed70e00faa0ba,185,8/1/2016
877,579938432c44fc0e0024911b,222,8/1/2016
875,57a0956107ffd00e00921f87,360,8/1/2016
888,57a23fb499da9c0e003b236d,33,8/1/2016
894,57a4aa5c4d319c0e00845a72,12,8/1/2016
898,57a60d83b594970e00b1f07f,5,8/1/2016
884,57a9981c62495c0e009e1b7e,84,8/1/2016
889,57aabffcd338b90e00fbb886,29,8/1/2016
896,57ab66fa26fd6a0e0027939b,7,8/1/2016
891,57ac36c137eb560e00a25125,23,8/1/2016
883,57acdf8c57c2370e0042a033,90,8/1/2016
890,57b2f1fcc705670e00b467bc,28,8/1/2016
